,num_dol,num_tte,num_tfsi,num_ps,num_li,atoms_dol,atoms_tte,atoms_tfsi,atoms_ps,atoms_li,count,%
1782,4,1,1,1,2,1O:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
1783,4,1,1,1,2,1O:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
1784,4,1,1,1,2,1O:1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
1785,4,1,1,1,2,1O:1O:1O:1O,,1N2O2S,,1L:1L,1,0.03000300030003
1786,4,1,1,1,1,::1O:1O,,1O,,1L,1,0.03000300030003
1787,4,1,1,1,1,::1O:1O,,1N1O1S,,1L,1,0.03000300030003
1788,4,1,1,1,1,:1O:1O:2O,,,,1L,1,0.03000300030003
1789,4,1,1,1,1,:1O:1O:1O,1O,1O,,1L,1,0.03000300030003
1790,4,1,1,1,1,:1O:1O:1O,,,,1L,1,0.03000300030003
1791,4,1,1,2,2,1O:1O:1O:1O,,1O1S,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1792,4,1,1,2,2,1O:1O:1O:2O,,1N1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1793,4,1,0,3,2,:1O:1O:2O,,,2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1794,4,1,1,2,2,1O:1O:1O:2O,,2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1795,4,1,2,1,2,1O:1O:1O:1O,,:1N3O2S,,1L:1L,1,0.03000300030003
1796,4,1,2,1,2,1O:1O:1O:1O,,:1N2O2S,,1L:1L,1,0.03000300030003
1797,4,1,2,1,2,1O:1O:1O:1O,,2O:3O1S,,1L:1L,1,0.03000300030003
1798,4,1,2,1,2,1O:1O:1O:1O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
1799,4,1,2,1,2,1O:1O:1O:1O,,1O:3O2S,,1L:1L,1,0.03000300030003
1800,4,1,2,1,2,1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
1801,4,1,2,1,2,1O:1O:1O:1O,,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
1802,4,1,2,1,2,1O:1O:1O:1O,,1N2O2S:1N2O2S,,1L:1L,1,0.03000300030003
1803,4,1,2,1,2,1O:1O:1O:1O,,1N1O:1N1O1S,,1L:1L,1,0.03000300030003
1804,4,1,2,1,1,::1O:1O,,1O:2O1S,,1L,1,0.03000300030003
1805,4,1,1,4,2,::1O:1O,,1O1S,::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1806,4,1,1,3,2,::1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1807,4,1,1,2,3,:1O:1O:2O,,2O,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
1808,4,1,1,2,2,::1O:2O,,1N1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1809,4,1,1,2,2,::1O:1O,,3O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1810,4,1,1,2,2,::1O:1O,,2O,1S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1811,4,1,1,2,2,::1O:1O,,1O,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1812,4,1,1,2,2,::1O:1O,,1N3O2S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1813,4,1,1,2,2,::1O:1O,,1N2O1S,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1814,4,1,1,2,2,:1O:1O:1O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1815,4,1,1,2,2,:1O:1O:1O,,1N1O1S,2S:2S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1816,4,1,1,2,2,:1O:1O:1O,,,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1817,4,1,1,2,2,1O:1O:2O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1818,4,1,1,2,2,1O:1O:1O:2O,,3O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1819,4,1,1,2,2,1O:1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1820,4,1,0,4,2,::1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1821,4,1,0,3,2,:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1822,4,0,3,2,2,1O:1O:1O:1O,,1O:1O:1O1S,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1823,4,0,4,1,2,:1O:1O:1O,,1N1O1S:1O:1O:1O,,1L:1L,1,0.03000300030003
1824,4,0,4,1,2,1O:1O:1O:1O,,1O:1O1S:2O1S:2O1S,,1L:1L,1,0.03000300030003
1825,4,0,3,2,3,:1O:1O:1O,,:1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1826,4,0,3,2,3,:1O:1O:1O,,1O:1O:2O1S,::1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1827,4,0,3,2,3,:1O:1O:1O,,1N3O2S:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1828,4,0,3,2,3,:1O:1O:1O,,1N3O1S:1O:2O,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
1829,2,0,0,4,2,1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1830,4,0,3,2,3,1O:1O:1O:1O,,1N3O2S:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1831,4,0,3,2,2,::1O:2O,,1O:2O:2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1832,4,0,3,2,2,::1O:1O,,:1O:1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1833,4,0,3,2,2,::1O:1O,,1O:1O:1O,1S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1834,4,0,3,2,2,:1O:1O:1O,,::1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1835,4,0,3,2,2,:1O:1O:1O,,:1O:2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1836,4,0,3,2,2,:1O:1O:1O,,:1O:1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1837,4,0,3,2,2,:1O:1O:1O,,:1O:1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1838,4,0,3,2,2,:1O:1O:1O,,:1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1839,4,0,3,2,2,:1O:1O:1O,,1O:2O1S:2O1S,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1840,4,0,3,2,2,:1O:1O:1O,,1O:1O:1O1S,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1841,4,0,3,2,2,:1O:1O:1O,,1O:1O:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1842,4,0,3,2,2,:1O:1O:1O,,1O:1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1843,4,0,3,2,2,:1O:1O:1O,,1O:1O:1O,1S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1844,4,0,3,2,2,:1O:1O:1O,,1O:1O:1O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1845,4,0,3,2,2,:1O:1O:1O,,1O:1O1S:1O1S,1S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1846,4,0,3,2,2,:1O:1O:1O,,1N1O1S:1O:1O,1S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1847,4,0,3,2,2,:1O:1O:1O,,1N1O1S:1O:1O,1S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1848,4,0,3,2,2,1O:1O:1O:2O,,1O:1O1S:2O,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1849,4,0,4,1,2,1O:1O:1O:2O,,1O:1O1S:2O1S:3O1S,,1L:1L,1,0.03000300030003
1850,4,0,4,1,2,:1O:1O:1O,,1O:1O1S:2O:2O1S,,1L:1L,1,0.03000300030003
1851,4,1,0,2,3,:1O:1O:2O,,,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1852,4,0,4,1,2,:1O:1O:1O,,1O:1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1853,4,1,0,2,2,::1O:1O,,,2S:2S:2S:2S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1854,4,1,0,2,2,:1O:1O:1O,,,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1855,4,1,0,2,1,:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1856,4,1,0,2,1,:1O:1O:1O,,,1S:1S:1S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1857,4,0,5,1,2,:1O:1O:1O,,:1O:1O:1O:2O1S,,1L:1L,1,0.03000300030003
1858,4,0,4,2,2,:1O:1O:1O,,::1O:2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1859,4,0,4,2,2,1O:1O:1O:1O,,::1O:1O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1860,4,0,4,1,3,::1O:1O,,1O:2O:2O1S:2O1S,,1L:1L:1L,1,0.03000300030003
1861,4,0,4,1,3,::1O:1O,,1O:1O:2O1S:2O1S,,1L:1L:1L,1,0.03000300030003
1862,4,0,4,1,3,:1O:1O:1O,,1O:1O1S:3O1S:3O1S,,1L:1L:1L,1,0.03000300030003
1863,4,0,4,1,3,:1O:1O:1O,,1O1S:2O:2O1S:2O1S,,1L:1L:1L,1,0.03000300030003
1864,4,0,4,1,3,:1O:1O:1O,,1N2O2S:1O:2O1S:2O1S,,1L:1L:1L,1,0.03000300030003
1865,4,0,4,1,2,::1O:1O,,1O:1O:1O:2O1S,,1L:1L,1,0.03000300030003
1866,4,0,4,1,2,::1O:1O,,1O:1O1S:3O2S:3O2S,,1L:1L,1,0.03000300030003
1867,4,0,4,1,2,::1O:1O,,1N2O1S:1O:1O:2O1S,,1L:1L,1,0.03000300030003
1868,4,0,4,1,2,::1O:1O,,1N1O1S:1N2O2S:1O1S:1O1S,,1L:1L,1,0.03000300030003
1869,4,0,4,1,2,:1O:1O:1O,,:1O:1O:2O1S,,1L:1L,1,0.03000300030003
1870,4,0,4,1,2,:1O:1O:1O,,:1O:1O:2O,,1L:1L,1,0.03000300030003
1871,4,0,4,1,2,:1O:1O:1O,,:1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1872,4,0,4,1,2,:1O:1O:1O,,:1O:1O1S:2O,,1L:1L,1,0.03000300030003
1873,4,0,4,1,2,:1O:1O:1O,,1O:1O:2O:2O1S,,1L:1L,1,0.03000300030003
1874,4,0,4,1,2,:1O:1O:1O,,1O:1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1875,4,0,4,1,2,:1O:1O:1O,,1O:1O:1O:2O1S,,1L:1L,1,0.03000300030003
1876,4,0,4,1,2,:1O:1O:1O,,1O:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1877,4,0,4,1,2,:1O:1O:1O,,1O:1O:1O1S:2O2S,,1L:1L,1,0.03000300030003
1878,4,0,2,2,2,:1O:1O:1O,,1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1879,4,0,2,2,2,:1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1880,4,0,1,1,2,1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
1881,4,0,1,2,2,::1O:1O,,1N2O1S,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1882,4,0,1,2,2,::1O:1O,,1N1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1883,4,0,1,2,2,:1O:2O:2O,,1O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1884,4,0,1,2,2,:1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1885,4,0,1,2,2,:1O:1O:2O,,2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1886,4,0,1,2,2,:1O:1O:2O,,1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1887,4,0,1,2,2,:1O:1O:2O,,1O1S,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1888,4,0,1,2,2,:1O:1O:2O,,1O,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1889,4,0,1,2,2,:1O:1O:2O,,1O,1S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1890,4,0,1,2,2,:1O:1O:2O,,1O,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1891,4,0,1,2,2,:1O:1O:1O,,2O2S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1892,4,0,1,2,2,:1O:1O:1O,,2O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1893,4,0,1,2,2,:1O:1O:1O,,2O1S,2S:3S:3S:3S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1894,4,0,1,2,2,:1O:1O:1O,,2O1S,2S:2S:2S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1895,4,0,1,2,2,:1O:1O:1O,,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1896,4,0,1,2,2,:1O:1O:1O,,2O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1897,4,0,1,2,2,:1O:1O:1O,,1O1S,2S:2S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1898,4,0,1,2,2,:1O:1O:1O,,1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1899,4,0,1,2,2,:1O:1O:1O,,1O,1S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1900,4,0,1,2,2,:1O:1O:1O,,1O,1S:1S:2S:3S:4S:4S:5S:6S,1L:1L,1,0.03000300030003
1901,4,0,1,2,2,:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:4S:5S,1L:1L,1,0.03000300030003
1902,4,0,1,2,2,:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1903,4,0,1,2,2,:1O:1O:1O,,1N4O2S,1S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1904,4,0,1,2,2,:1O:1O:1O,,1N3O2S,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1905,4,0,1,2,2,:1O:1O:1O,,1N3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1906,4,0,1,2,2,:1O:1O:1O,,1N3O1S,1S:1S:1S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1907,4,0,1,2,2,::1O:1O,,1N2O,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1908,4,0,1,2,2,::1O:1O,,1N2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1909,4,0,1,2,2,:1O:1O:1O,,1N1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1910,4,0,1,2,2,::1O:1O,,1N3O2S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1911,4,0,1,3,2,:1O:1O:1O,,1O,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1912,4,0,1,3,2,:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1913,4,0,1,3,2,:1O:1O:1O,,1O,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1914,4,0,1,3,2,1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1915,4,0,1,3,2,1O:1O:1O:1O,,1O1S,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1916,4,0,1,3,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1917,4,0,1,2,3,::1O:1O,,3O1S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L:1L,1,0.03000300030003
1918,4,0,1,2,3,::1O:1O,,2O1S,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1919,4,0,1,2,3,::1O:1O,,2O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1920,4,0,1,2,3,:1O:1O:1O,,1O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1921,4,0,1,2,3,1O:2O:2O:2O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1922,4,0,1,2,3,1O:1O:1O:2O,,2O1S,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1923,4,0,1,2,3,1O:1O:1O:1O,,1N4O2S,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1924,4,0,1,2,2,::1O:2O,,1N2O2S,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1925,4,0,1,2,2,::1O:2O,,1N1O1S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1926,4,0,1,2,2,::1O:2O,,1N1O1S,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1927,4,0,1,2,2,::1O:1O,,3O2S,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1928,4,0,1,2,2,::1O:1O,,2O1S,1S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1929,4,0,1,2,2,::1O:1O,,2O1S,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1930,4,0,1,2,2,::1O:1O,,2O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1931,4,0,1,2,2,::1O:1O,,1O1S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1932,4,0,1,2,2,::1O:1O,,1O1S,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1933,4,0,1,2,2,::1O:1O,,1O1S,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1934,4,0,1,2,2,::1O:1O,,1O,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1935,4,0,1,2,2,::1O:1O,,1N3O2S,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1936,4,0,1,2,2,:1O:1O:1O,,1N2O2S,2S:2S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1937,4,0,1,2,2,:1O:1O:1O,,,3S:3S:4S:4S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1938,4,0,1,3,2,:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1939,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1940,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1941,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1942,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1943,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1944,4,0,1,2,2,1O:1O:1O:1O,,1N4O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1945,4,0,1,2,2,1O:1O:1O:1O,,1N3O2S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1946,4,0,1,2,2,1O:1O:1O:1O,,1N2O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1947,4,0,1,2,2,1O:1O:1O:1O,,1N1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1948,4,0,1,2,2,1O:1O:1O:1O,,1N1O1S,2S:2S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1949,4,0,1,2,2,1O:1O:1O:1O,,1N1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1950,4,0,1,2,2,1O:1O:1O:1O,,,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1951,4,0,1,2,1,:::1O,,2O,2S:2S:2S:2S:3S:3S:3S:4S,1L,1,0.03000300030003
1952,4,0,1,1,3,1O:1O:1O:1O,,1N2O2S,,1L:1L:1L,1,0.03000300030003
1953,4,0,1,1,2,:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
1954,4,0,1,1,2,:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
1955,4,0,1,1,2,:1O:1O:1O,,1N2O2S,,1L:1L,1,0.03000300030003
1956,4,0,1,1,2,:1O:1O:1O,,1N2O1S,,1L:1L,1,0.03000300030003
1957,4,0,1,1,2,1O:1O:2O:2O,,1N4O2S,,1L:1L,1,0.03000300030003
1958,4,0,1,1,2,1O:1O:1O:2O,,3O2S,,1L:1L,1,0.03000300030003
1959,4,0,1,1,2,1O:1O:1O:2O,,3O1S,,1L:1L,1,0.03000300030003
1960,4,0,1,1,2,1O:1O:1O:2O,,2O1S,,1L:1L,1,0.03000300030003
1961,4,0,1,1,2,1O:1O:1O:2O,,2O,,1L:1L,1,0.03000300030003
1962,4,0,1,1,2,1O:1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
1963,4,0,1,1,2,1O:1O:1O:2O,,1N2O1S,,1L:1L,1,0.03000300030003
1964,4,0,1,1,2,1O:1O:1O:1O,,3O2S,,1L:1L,1,0.03000300030003
1965,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1966,4,0,1,2,2,1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1967,4,0,1,2,2,:1O:1O:1O,,,2S:2S:3S:4S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
1968,4,0,1,2,2,1O:1O:1O:1O,,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1969,4,0,1,2,2,1O:1O:2O:2O,,3O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1970,4,0,1,2,2,1O:1O:2O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1971,4,0,1,2,2,1O:1O:1O:2O,,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1972,4,0,1,2,2,1O:1O:1O:2O,,2O,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1973,4,0,1,2,2,1O:1O:1O:2O,,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1974,4,0,1,2,2,1O:1O:1O:2O,,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1975,4,0,1,2,2,1O:1O:1O:2O,,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1976,4,0,1,2,2,1O:1O:1O:2O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1977,4,0,1,2,2,1O:1O:1O:2O,,1O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1978,4,0,1,2,2,1O:1O:1O:2O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1979,4,0,1,2,2,1O:1O:1O:2O,,1N2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1980,4,0,1,2,2,1O:1O:1O:2O,,,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1981,4,0,1,2,2,1O:1O:1O:2O,,,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1982,4,0,1,2,2,1O:1O:1O:1O,,3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1983,4,0,1,2,2,1O:1O:1O:1O,,2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1984,4,0,1,2,2,1O:1O:1O:1O,,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1985,4,0,1,2,2,1O:1O:1O:1O,,2O1S,2S:2S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1986,4,0,1,2,2,1O:1O:1O:1O,,2O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1987,4,0,1,2,2,1O:1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1988,4,0,1,2,2,1O:1O:1O:1O,,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1989,4,0,1,2,2,1O:1O:1O:1O,,1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1990,4,0,1,2,2,1O:1O:1O:1O,,1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1991,4,0,1,2,2,1O:1O:1O:1O,,1O1S,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1992,4,0,1,2,2,1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
